(61.72564, 493.1746, 460.2211)
(767.3037, 334.1965, 491.8866)
(455.6146, 874.2609, 538.3613)
(864.6173, 131.8178, 841.1837)
(697.9605, 29.20315, 757.9767)
(653.6616, 155.3990, 414.4648)
(717.5680, 850.6554, 319.2087)
(222.4786, 918.7298, 927.0131)
(49.24090, 86.94507, 50.75864)
(681.8406, 594.6943, 531.3219)
(658.8545, 55.42844, 510.2437)
(327.6027, 857.1470, 674.3188)
(316.0353, 249.9306, 653.8399)
(676.5808, 989.1641, 277.6374)
(527.9515, 360.4303, 546.4374)
(979.7938, 886.6177, 888.0023)
(69.76282, 688.9444, 469.2549)
(563.3401, 560.3784, 64.38542)
(589.0544, 162.5243, 890.3618)
(839.1181, 363.2996, 444.3096)
(943.4235, 854.4815, 696.8581)
(222.6810, 773.8963, 954.4315)
(868.9074, 320.3764, 229.0875)
(987.4915, 2.504919, 331.6524)
(19.75532, 919.5519, 576.0015)
(344.3917, 670.4140, 33.93752)
(416.5408, 694.0707, 125.4531)
(288.5064, 251.9638, 374.1132)
(32.68777, 181.9700, 34.36360)
(936.7627, 916.9251, 865.1565)
(694.3062, 612.8040, 489.4500)
(853.5555, 907.3414, 869.2546)
(321.9913, 384.1964, 733.8875)
(855.5365, 19.73244, 383.7244)
(724.8725, 983.6123, 771.2786)
(39.43319, 184.6553, 421.1499)
(885.1800, 162.0138, 800.7428)
(402.9409, 486.6483, 903.8649)
(797.6445, 100.5613, 85.47934)
(890.9939, 69.88497, 227.6192)
(114.9173, 499.8141, 524.7116)
(708.8783, 866.2606, 846.5129)
(995.3961, 498.0917, 469.4202)
(28.13115, 623.2371, 71.51473)
(687.3917, 280.0491, 588.4188)
(221.7940, 358.7026, 48.22866)
(427.7742, 514.2561, 220.3320)
(369.3048, 932.2411, 171.5333)
(734.3895, 612.4575, 818.3760)
(215.9753, 270.9634, 357.9307)
(924.7208, 420.4021, 661.0219)
(130.0877, 702.0810, 973.4483)
(727.0678, 771.0160, 133.8899)
(812.0450, 830.4035, 472.9051)
(44.78758, 242.4671, 894.3678)
(862.7317, 956.3438, 826.8563)
(622.7529, 110.1852, 263.4973)
(504.2021, 834.7990, 680.2635)
(512.7719, 549.4304, 940.7005)
(267.5571, 31.65887, 324.5098)
(573.4319, 395.9217, 927.7341)
(696.3403, 316.9275, 403.0179)
(784.0913, 654.6376, 284.2117)
(798.0634, 956.5397, 912.0679)
(17.98591, 502.1102, 493.7189)
(231.5239, 818.4332, 90.21527)
(103.8323, 785.6615, 150.5952)
(971.0239, 496.0964, 139.6426)
(193.6196, 379.5326, 674.2384)
(298.4421, 994.4577, 147.1342)
(437.4568, 883.0917, 891.2224)
(522.4821, 438.1841, 658.8360)
(59.38524, 685.2379, 627.7602)
(541.3745, 104.3108, 197.3838)
(813.7348, 736.1554, 589.2808)
(363.4988, 360.9766, 834.0736)
(261.1689, 363.2011, 770.0644)
(538.9025, 532.2680, 45.86521)
(994.5802, 197.3662, 477.4679)
(498.7129, 853.9094, 455.9208)
(177.0107, 848.4695, 851.9888)
(178.0798, 768.4317, 258.9570)
(32.11204, 213.4678, 971.0163)
(769.2737, 230.4260, 751.7385)
(153.1638, 448.5797, 261.1101)
(752.0341, 254.4661, 290.9705)
(81.43869, 380.7977, 3.053662)
(459.4798, 976.9766, 488.4817)
(878.8647, 742.9034, 159.0488)
(895.0175, 259.9301, 558.8818)
(914.3669, 655.8274, 983.5517)
(436.5161, 682.2713, 542.6741)
(375.3802, 680.7275, 936.4770)
(696.7435, 381.8695, 831.5941)
(819.4770, 769.0572, 89.40100)
(610.0207, 808.8694, 900.6027)
(318.5289, 275.3097, 538.8330)
(580.4542, 411.3027, 705.5119)
(82.77201, 752.6381, 582.4666)
(58.83151, 630.7986, 553.5686)
(420.5307, 557.8618, 516.2049)
(694.5461, 207.2366, 833.0115)
(953.4100, 838.0744, 739.8252)
(223.1668, 718.0417, 260.6031)
(248.7293, 641.4103, 197.8310)
(726.7528, 806.8852, 929.4869)
(922.8590, 788.1226, 386.7609)
(84.67290, 721.4036, 624.4123)
(297.4564, 405.7597, 90.18161)
(171.8258, 327.8254, 400.0162)
(267.1763, 503.5410, 317.5088)
(210.2394, 738.4774, 348.4506)
(253.0541, 469.3403, 590.6419)
(173.3902, 231.9249, 727.3462)
(211.0079, 495.6716, 799.1730)
(18.22548, 327.1647, 944.9387)
(232.8637, 710.5631, 267.3901)
(128.1581, 313.0031, 533.8259)
(622.3283, 531.9363, 20.71951)
(516.7675, 211.4748, 559.3416)
(356.7959, 674.4224, 349.1835)
(250.9768, 204.3449, 435.1334)
(953.8966, 440.2185, 721.4466)
(176.1465, 943.1272, 876.2993)
(289.9528, 748.4910, 704.4027)
(317.2621, 419.3784, 538.1351)
(175.8934, 717.7665, 364.8689)
(424.7817, 201.8131, 432.2671)
(399.6416, 8.131066, 393.8855)
(749.2199, 845.0498, 576.9933)
(674.2199, 212.7031, 980.5185)
(620.2884, 52.83142, 885.1610)
(899.0366, 98.71324, 948.7813)
(158.8979, 231.6796, 331.6954)
(567.4916, 724.4572, 406.7607)
(103.1869, 380.2138, 91.12862)
(786.6816, 496.8763, 804.9003)
(347.5223, 571.3705, 77.51673)
(530.8397, 956.4414, 848.3518)
(228.2850, 750.3709, 999.1704)
(549.9970, 881.3894, 782.7954)
(661.7765, 344.3519, 389.5503)
(161.2452, 744.0928, 706.1258)
(998.4682, 295.7550, 623.7219)
(492.9628, 257.9863, 251.1178)
(411.6564, 358.9932, 670.3358)
(991.2752, 14.96919, 263.8845)
(112.6279, 713.0161, 431.4737)
(133.1763, 820.6269, 500.6171)
(891.2968, 461.5945, 276.8053)
(623.7649, 379.9427, 280.2916)
(909.7338, 226.6503, 679.6547)
(434.5557, 381.0170, 33.51831)
(320.7073, 580.4741, 110.2251)
(973.1943, 705.6744, 635.3190)
(863.6146, 293.1880, 274.7354)
(688.0516, 448.8620, 802.9036)
(747.6785, 530.3126, 984.5601)
(423.2484, 399.4662, 35.58368)
(820.8497, 44.55090, 803.0142)
(588.8603, 864.2683, 64.14929)
(710.2236, 656.1836, 2.710990)
(638.3149, 533.2852, 347.7229)
(324.2951, 817.3174, 425.8471)
(549.7900, 66.91773, 244.4268)
(91.80569, 781.2054, 543.3844)
(33.47558, 267.2380, 433.8070)
(852.1679, 771.2833, 292.3511)
(475.6223, 806.1346, 325.7612)
(298.2702, 15.28118, 368.9445)
(279.8782, 328.0295, 331.6649)
(853.2962, 392.8745, 134.2661)
(131.5319, 285.7431, 408.1616)
(489.8477, 798.9627, 611.4634)
(919.2365, 600.9844, 382.9049)
(906.1047, 769.6800, 601.2974)
(871.8827, 318.6703, 627.8870)
(182.8223, 113.0654, 266.3407)
(981.6025, 120.0342, 333.3587)
(316.1537, 768.6046, 827.6775)
(851.9996, 245.5865, 257.9908)
(113.4741, 989.2945, 26.29423)
(609.4764, 962.6733, 594.6424)
(851.5711, 737.9159, 571.8825)
(887.8332, 881.4981, 715.9014)
(777.6923, 507.7994, 59.23846)
(987.7787, 758.2785, 742.5360)
(236.5302, 81.75433, 128.4200)
(951.7803, 845.1078, 332.9389)
(554.2306, 70.26317, 509.5609)
(400.1940, 629.3478, 915.9134)
(337.0098, 957.5090, 11.36577)
(764.3004, 104.9384, 42.34337)
(779.9330, 231.8576, 184.5856)
(954.9167, 562.1682, 109.0236)
(852.4473, 521.8244, 189.8664)
(182.3797, 582.6835, 732.5939)
(604.3903, 447.1445, 14.56718)
(520.8765, 248.1458, 371.0174)
(569.5432, 468.8955, 401.1516)
(23.33119, 97.99028, 755.5397)
(818.4057, 956.7924, 498.4016)
(536.1040, 519.5484, 706.7448)
(25.41214, 250.1332, 784.7014)
(626.8948, 832.9080, 70.12718)
(258.3496, 612.7872, 404.3559)
(805.0089, 531.6969, 910.0043)
(657.4851, 106.2409, 767.1020)
(833.1018, 934.5422, 727.3119)
(696.9561, 709.6683, 542.5237)
(966.9859, 825.7199, 787.6196)
(213.0663, 103.2266, 773.7873)
(151.9027, 668.0451, 821.0720)
(476.3828, 918.1950, 454.3943)
(179.9401, 393.8376, 123.9356)
(344.2216, 583.8957, 976.3158)
(724.1239, 910.9405, 654.3034)
(374.3898, 114.7600, 321.8881)
(600.0272, 778.7764, 369.5857)
(992.7361, 912.9200, 865.0587)
(214.9141, 544.9344, 771.7708)
(486.3229, 356.8043, 368.4537)
(529.1432, 172.3366, 395.6582)
(232.2135, 63.65668, 999.1874)
(2.469632, 562.7961, 566.2120)
(88.18746, 427.4644, 433.3528)
(553.4666, 310.3278, 699.7128)
(827.0140, 492.5066, 821.6390)
(51.48817, 461.6049, 471.1511)
(642.4848, 217.6788, 290.0622)
(749.6537, 850.0715, 266.4396)
(835.6254, 876.7432, 909.3151)
(504.4883, 665.6573, 284.9617)
(273.6526, 849.0222, 636.8134)
(928.1230, 681.4279, 760.1328)
(44.24819, 587.4170, 512.1184)
(464.8572, 415.6017, 895.2404)
(129.8968, 742.5949, 516.6605)
(44.22137, 425.8478, 981.5616)
(51.83454, 359.1500, 649.5728)
(559.2383, 677.9281, 646.6008)
(181.9319, 862.3969, 205.1175)
(262.9642, 125.2712, 428.2587)
(253.5719, 372.3670, 459.6858)
(730.6583, 256.7782, 748.5801)
(30.65865, 148.7395, 384.3385)
(766.4609, 823.8028, 488.7208)
(879.8237, 948.7852, 840.4121)
(265.6054, 338.1604, 549.4596)
(344.1003, 592.4104, 642.0309)
(161.0982, 447.9756, 172.5161)
(658.8488, 279.7766, 793.5561)
(351.1194, 273.0581, 79.44893)
(540.9892, 633.4947, 33.78189)
(388.0365, 19.08464, 359.8323)
(504.2120, 17.55476, 162.2123)
(471.8313, 385.5993, 126.8538)
(292.2528, 434.9811, 618.2600)
(284.5972, 888.5185, 401.5568)
(976.6645, 233.9964, 752.8838)
(659.7986, 101.4216, 152.5557)
(358.2837, 253.5291, 526.8080)
(368.6653, 251.2481, 407.5858)
(45.42767, 81.30223, 78.24317)
(73.92515, 620.6110, 612.3694)
(181.2926, 451.0631, 198.2829)
(135.3145, 743.6406, 837.6805)
(933.2442, 591.6272, 144.1042)
(528.7229, 799.1192, 761.6113)
(513.2450, 769.1712, 30.61964)
(19.47498, 509.5595, 972.8507)
(600.2761, 360.2659, 941.5579)
(495.1792, 764.3712, 706.5125)
(219.8591, 270.6337, 711.4956)
(312.6042, 545.2863, 534.9360)
(550.9226, 351.9662, 406.3948)
(659.5245, 174.8666, 409.9410)
(186.9049, 855.7860, 20.65604)
(643.0011, 665.1506, 141.7777)
(397.9079, 842.4618, 751.8822)
(484.7630, 835.9428, 492.2607)
(60.58525, 501.8273, 856.9248)
(184.6044, 818.8949, 411.1234)
(689.5478, 438.3669, 192.6962)
(220.9235, 700.5262, 42.04634)
(274.1037, 277.6283, 737.6688)
(527.8584, 918.7142, 374.1962)
(153.9400, 302.1531, 86.31622)
(587.1181, 12.62371, 220.8010)
(549.6277, 896.0634, 869.5122)
(148.4936, 697.6105, 422.6715)
(560.9465, 121.0460, 603.4863)
(813.6525, 622.5269, 269.7768)
(734.7428, 909.3939, 349.4032)
(586.8723, 462.1821, 313.6525)
(978.2348, 944.3168, 993.4153)
(919.6253, 182.1907, 519.4879)
(495.1588, 759.7652, 851.7248)
(920.8802, 915.2261, 744.1134)
(173.3297, 875.6245, 495.2474)
(26.67254, 81.02826, 268.5222)
(1.877696, 730.4437, 529.0130)
(717.2044, 501.5775, 746.1894)
(420.5899, 627.7669, 876.9666)
(121.7685, 665.4212, 833.8098)
(345.2641, 360.0187, 602.9938)
(541.2364, 965.4290, 579.6305)
(927.2683, 253.4361, 497.3183)
(55.27758, 348.5808, 774.5853)
(969.4667, 143.4207, 433.0874)
(177.7591, 54.98207, 977.7118)
(480.3437, 822.3452, 627.5274)
(591.7664, 807.0195, 157.8954)
(939.4348, 323.2669, 537.2371)
(11.03550, 444.6634, 471.8904)
(831.6164, 547.3895, 654.5731)
(158.4343, 523.7888, 877.6446)
(360.3435, 258.7351, 272.9198)
(543.9042, 162.3106, 111.5392)
(696.6499, 763.3387, 555.5415)
(401.3952, 409.8282, 361.8482)
(732.5987, 271.8903, 531.4687)
(769.0027, 859.6765, 237.1495)
(38.51303, 343.9189, 839.1172)
(923.4561, 261.2269, 529.9680)
(462.7279, 9.138105, 957.3966)
(59.29275, 425.3332, 974.4900)
(634.9247, 464.0346, 886.6010)
(481.4757, 224.9520, 685.9419)
(135.3783, 191.2678, 791.2492)
(429.6408, 434.5655, 889.3441)
(678.3390, 238.3088, 336.9430)
(603.8587, 385.6165, 963.7878)
(555.3435, 207.3580, 521.6349)
(422.3195, 18.13795, 703.5965)
(370.7213, 532.0731, 852.1681)
(975.2463, 964.1746, 193.4640)
(885.0204, 277.6689, 77.48128)
(454.9398, 675.8904, 184.6416)
(210.2596, 294.4272, 258.2358)
(9.993721, 481.0147, 452.9955)
(515.9558, 931.5216, 293.2496)
(341.4985, 572.9736, 207.2982)
(809.0354, 971.0077, 648.8260)
(866.5952, 549.7958, 248.7411)
(599.1866, 262.0722, 874.8039)
(717.9308, 747.1703, 638.6752)
(730.7312, 46.65282, 681.7720)
(713.8100, 787.5200, 88.06906)
(406.9003, 850.8328, 31.87539)
(393.7963, 604.1657, 29.71161)
(931.7952, 399.2334, 798.8718)
(254.8742, 555.7695, 335.6319)
(896.5465, 453.7593, 362.5889)
(122.4945, 908.8290, 167.4347)
(988.1005, 103.5317, 677.6004)
(559.8387, 3.749050, 516.8905)
(60.91484, 360.7311, 488.3270)
(13.70587, 353.5459, 346.3222)
(305.0396, 365.1926, 687.8217)
(901.7675, 76.76971, 761.5222)
(764.8657, 4.281805, 245.2952)
(715.5851, 565.4060, 687.5356)
(39.17608, 666.4481, 610.9486)
(714.2504, 823.0873, 823.8656)
(942.3427, 656.5036, 111.5224)
(657.5971, 226.5866, 92.19907)
(442.0402, 706.5199, 302.1414)
(925.4364, 466.5649, 67.60898)
(54.02954, 130.1484, 816.6821)
(989.7777, 687.6008, 331.3398)
(774.4006, 518.3450, 386.0450)
(771.5816, 316.4690, 979.5044)
(820.5243, 115.0718, 853.0509)
(466.6276, 214.1827, 463.5770)
(866.3685, 122.5345, 449.2704)
(745.9148, 680.8290, 191.0062)
(259.1931, 302.3301, 826.1385)
(287.8023, 646.4643, 117.1497)
(789.0023, 287.2790, 525.2993)
(646.4791, 466.1890, 551.3746)
(13.94251, 593.4269, 307.0132)
(966.2510, 951.7711, 301.4065)
(953.6642, 395.2416, 987.7561)
(672.4764, 172.2678, 705.9592)
(998.0011, 635.4308, 989.1293)
(506.4720, 725.8066, 220.4495)
(285.2559, 53.34530, 242.0311)
(255.5590, 479.0010, 603.0857)
(251.4385, 537.9357, 619.5136)
(636.1060, 324.2295, 86.21635)
(898.6075, 955.7519, 841.0627)
(743.4473, 561.6901, 684.2024)
(825.5665, 982.1219, 242.5149)
(538.1668, 849.6351, 202.9156)
(996.7297, 598.2572, 900.6898)
(232.2277, 688.5060, 972.7163)
(423.5645, 999.4902, 915.9322)
(383.8222, 753.7463, 554.3896)
(398.3498, 712.7805, 821.3742)
(691.6857, 555.4024, 990.2451)
(291.6516, 475.1877, 69.24624)
(116.7828, 297.1917, 822.6680)
(345.1507, 863.6165, 531.2555)
(174.0643, 154.5855, 356.8427)
(739.8897, 949.2232, 183.8563)
(252.0280, 599.6033, 177.6976)
(886.4062, 333.6342, 549.4544)
(156.7029, 807.0550, 77.12115)
(399.2406, 510.2787, 498.6902)
(14.80782, 430.9029, 303.9877)
(275.2635, 417.6583, 279.2636)
(163.1098, 287.3815, 882.0804)
(84.82670, 497.2623, 836.3010)
(903.5954, 291.5607, 992.6924)
(417.7644, 415.8486, 986.3834)
(513.1461, 706.8210, 573.8874)
(862.4477, 426.2228, 609.5889)
(772.9316, 724.3115, 172.4701)
(512.8145, 995.0071, 965.6440)
(560.1626, 100.0793, 114.7981)
(585.2925, 896.7460, 432.5958)
(702.9070, 122.2890, 548.3027)
(525.7132, 228.3836, 366.7352)
(944.1175, 299.5337, 249.9055)
(813.4497, 364.4890, 628.4072)
(395.3530, 604.8050, 47.33892)
(186.5385, 424.7276, 148.3161)
(318.9269, 912.4965, 662.4143)
(686.2736, 455.0731, 243.0683)
(439.6802, 840.0358, 936.7332)
(664.6448, 952.0388, 543.5130)
(618.5520, 803.1642, 131.6933)
(861.8859, 65.15337, 967.5712)
(684.6928, 894.7075, 992.3922)
(36.77783, 483.7070, 327.2317)
(309.6119, 615.2305, 836.4370)
(238.1092, 709.1096, 652.4020)
(19.63396, 450.4717, 188.5136)
(58.83520, 615.4989, 45.90936)
(100.6249, 445.7668, 859.8804)
(664.9170, 588.4646, 790.8533)
(172.1732, 882.0516, 313.8038)
(680.1120, 512.1528, 223.3065)
(409.3297, 810.8709, 27.15584)
(390.0600, 507.8242, 599.2986)
(667.0332, 866.4047, 493.2955)
(53.95552, 141.1678, 350.7073)
(363.9141, 570.7705, 581.5524)
(401.8826, 216.8559, 940.9063)
(799.4733, 289.0960, 902.7525)
(641.1274, 825.7420, 252.4313)
(345.3894, 448.5286, 741.6481)
(315.4784, 850.5766, 517.8231)
(459.8958, 331.8060, 25.74433)
(317.8197, 204.7035, 169.8878)
(30.78802, 247.2473, 930.0203)
(811.2513, 18.00211, 329.7014)
(813.4218, 671.4071, 528.6018)
(110.2060, 248.7058, 618.5061)
(541.3347, 766.6872, 495.5077)
(36.64743, 622.0298, 503.5600)
(239.3978, 743.3373, 340.6250)
(468.6212, 829.9125, 758.7618)
(698.2427, 828.5346, 920.7997)
(693.3018, 833.2685, 117.3730)
(530.4354, 31.06784, 664.1026)
(651.9607, 313.8866, 669.1861)
(464.3234, 655.1288, 964.4574)
(885.1037, 577.4105, 662.4610)
(221.7616, 301.3221, 611.9275)
(976.6627, 905.4149, 543.6918)
(491.1601, 194.3411, 800.3340)
(22.72966, 678.6500, 284.7256)
(924.3656, 651.3338, 747.8416)
(329.6987, 953.5510, 415.7829)
(214.1959, 757.4399, 113.7555)
(378.0118, 214.5887, 860.0114)
(857.6622, 113.8521, 190.6315)
(432.3338, 54.23917, 575.2199)
(189.7116, 617.2157, 171.7484)
(82.11833, 796.0477, 427.4054)
(216.1616, 459.7999, 981.9088)
(944.0391, 726.4944, 373.5114)
(355.3306, 919.3500, 206.0552)
(518.9054, 391.2003, 335.0954)
(754.9372, 680.4688, 236.4568)
(508.8397, 542.2582, 604.1689)
(573.3768, 498.0072, 945.6683)
(268.9674, 870.4809, 865.4911)
(886.5102, 414.8965, 49.50505)
(377.5654, 890.7230, 124.0236)
(237.1332, 812.9077, 902.1288)
(828.8629, 818.7856, 889.6889)
(714.1352, 395.6149, 423.6971)
(227.9340, 168.1256, 793.0322)
(842.8033, 404.6946, 938.8888)
(469.7190, 142.5815, 412.0077)
(821.3639, 720.2791, 360.9645)
(230.1413, 892.7469, 247.9220)
(293.7590, 829.2475, 864.6157)
(610.9328, 796.6647, 632.2576)
(199.1877, 469.7926, 956.9853)
(347.6620, 294.1226, 348.7200)
(238.4779, 152.7167, 157.4290)
(161.9742, 416.4699, 380.6176)
(492.0164, 879.4299, 719.4124)
(238.2682, 67.27142, 536.6919)
(77.41449, 582.4514, 555.7047)
(235.3756, 809.0242, 467.4917)
(787.2402, 936.1242, 402.5884)
(978.8658, 480.0765, 596.4768)
(229.9332, 877.6795, 92.25673)
(640.8396, 219.8576, 686.4922)
(379.1351, 870.5368, 503.0327)
(172.6148, 610.8198, 630.2463)
(13.33614, 608.7598, 168.4103)
(474.0393, 860.4374, 819.7530)
(422.4275, 631.7538, 70.57812)
(761.9563, 383.2600, 284.5384)
(902.9609, 327.0713, 581.7201)
(32.09752, 591.9776, 118.1180)
(62.91192, 971.4663, 749.6674)
(187.5952, 149.5739, 485.0233)
(129.2948, 108.1346, 866.8547)
(160.9332, 665.7897, 293.3666)
(510.1272, 307.2829, 957.9761)
(191.2067, 865.9315, 129.8422)
(407.0559, 816.3624, 43.46855)
(974.6389, 267.6867, 120.5425)
(661.2427, 12.39642, 766.2193)
(836.6275, 433.4675, 325.3274)
(251.2226, 807.9295, 777.7130)
(697.8185, 67.33313, 230.6331)
(185.9790, 275.1801, 491.7217)
(934.5692, 497.9274, 897.8607)
(581.0634, 593.6212, 133.4011)
(155.3523, 233.8395, 691.3107)
(559.5938, 75.42670, 124.0834)
(220.4489, 996.3171, 979.3574)
(412.3101, 305.1699, 401.7346)
(199.3812, 299.3422, 397.1923)
(295.7022, 241.8577, 556.0583)
(239.7715, 874.4660, 538.3710)
(146.7506, 545.5230, 154.9252)
(58.40918, 920.7818, 217.1004)
(599.9673, 935.2314, 167.5762)
(970.6181, 817.5259, 756.1105)
(472.6716, 451.6986, 395.9991)
(282.3024, 976.5934, 245.1166)
(910.4987, 226.8555, 576.6879)
(746.1952, 453.0722, 144.7294)
(66.77742, 485.3817, 757.5620)
(623.6375, 516.5597, 339.8059)
(181.1254, 751.5720, 411.0892)
(60.08365, 301.6458, 254.1060)
(194.4266, 652.1882, 901.3173)
(800.2949, 919.6410, 473.8625)
(428.5753, 723.3238, 632.7902)
(327.7900, 819.2856, 781.9661)
(958.2877, 472.5832, 749.6837)
(686.4243, 144.1931, 207.5771)
(936.9822, 793.2358, 435.4357)
(616.4458, 137.8325, 768.6177)
(267.7936, 140.7777, 849.9375)
(34.92063, 190.6131, 857.9600)
(567.0714, 503.7469, 856.7541)
(768.0295, 589.5596, 451.7667)
(675.0934, 884.5493, 70.91650)
(360.3397, 913.1113, 680.0666)
(943.8257, 234.7170, 161.6164)
(248.2927, 843.9795, 195.8588)
(38.54593, 584.8331, 933.4680)
(119.7563, 962.9983, 550.0685)
(819.4263, 714.5979, 614.2195)
(391.6593, 361.5131, 712.1577)
(421.1759, 207.1104, 241.4967)
(768.4231, 83.59766, 345.8886)
(618.7772, 283.7063, 620.9748)
(554.7388, 57.06497, 572.3087)
(923.9259, 614.0899, 174.6746)
(742.2226, 103.6479, 324.7772)
(168.9726, 177.3674, 207.7778)
(962.7450, 413.4445, 751.4607)
(35.97477, 747.9173, 848.6128)
(775.8228, 825.8416, 425.0439)
(762.6514, 184.2059, 597.4659)
(820.0440, 864.9978, 678.1248)
(777.8653, 97.17873, 272.5637)
(381.1448, 560.9645, 484.2809)
(123.2888, 30.15644, 105.4264)
(467.2704, 77.76846, 921.8334)
(304.6893, 759.2695, 869.5202)
(616.2309, 354.9451, 913.8152)
(423.1246, 856.8359, 751.5102)
(83.94329, 768.9974, 330.3290)
(680.1093, 269.2886, 171.9126)
(611.8602, 971.0013, 384.8079)
(386.5987, 129.7757, 936.6279)
(591.2931, 969.7849, 25.46297)
(426.5630, 657.4900, 893.9631)
(576.3048, 393.9824, 549.3856)
(505.8727, 219.6489, 111.6562)
(60.06552, 46.29267, 284.2116)
(918.5934, 50.47266, 521.1543)
(269.4385, 65.94316, 797.4306)
(715.2511, 853.0417, 755.5695)
(13.40869, 518.9416, 866.2284)
(2.875377, 326.7247, 560.1889)
(135.0166, 250.9587, 434.1857)
(330.0889, 446.5191, 40.02381)
(625.5699, 600.6748, 892.1440)
(147.1681, 132.8492, 969.2799)
(476.3329, 771.1931, 576.6363)
(773.0651, 209.7128, 306.9706)
(824.0292, 461.4989, 867.3980)
(171.1132, 708.7964, 753.5902)
(207.6216, 977.2672, 420.7207)
(548.5410, 716.9216, 58.25129)
(833.8797, 604.1899, 920.7404)
(961.5218, 690.7023, 475.1670)
(831.5270, 126.0368, 338.7889)
(43.07679, 405.2541, 306.5375)
(688.7290, 258.2585, 749.6788)
(759.5433, 153.4906, 386.7596)
(404.6876, 373.9916, 584.3852)
(128.0788, 209.6696, 140.4185)
(670.1409, 473.0054, 175.0610)
(410.8973, 795.2360, 63.49462)
(274.9944, 363.6075, 128.3579)
(101.9722, 279.3754, 971.9110)
(565.6620, 595.7648, 577.6841)
(576.1605, 229.4038, 806.4926)
(449.3766, 820.1517, 381.5159)
(311.2509, 378.9251, 353.1692)
(17.78698, 6.237261, 837.2982)
(156.9517, 872.4859, 718.1547)
(407.0373, 811.6234, 277.5468)
(824.2416, 246.0310, 303.7061)
(94.80455, 421.1403, 684.6356)
(203.7327, 980.2320, 154.0229)
(160.9200, 198.7391, 327.6877)
(757.4426, 795.5489, 961.0045)
(545.3356, 732.2707, 679.1363)
(311.8546, 801.6422, 342.8214)
(300.8209, 455.1222, 928.6961)
(314.8400, 656.3254, 852.9904)
(978.5273, 181.4641, 259.8663)
(928.4161, 826.1291, 214.5274)
(653.9782, 382.1420, 292.0083)
(284.6935, 69.60842, 370.4712)
(488.2991, 783.8619, 527.7269)
(178.4761, 486.7876, 961.0859)
(68.16951, 293.1625, 933.5937)
(626.8896, 729.5130, 995.2999)
(960.7504, 212.3548, 619.4412)
(672.1629, 575.5133, 589.6825)
(662.3272, 56.30579, 740.9123)
(897.1062, 632.6068, 524.7163)
(522.8355, 842.0542, 662.9707)
(394.2576, 993.8049, 615.3206)
(718.4410, 865.2177, 90.56799)
(591.7094, 452.0369, 927.0386)
(222.6859, 453.1670, 449.9610)
(36.89450, 273.4510, 231.8114)
(127.0627, 850.7269, 527.7116)
(46.50468, 423.7525, 638.6315)
(216.5206, 977.6947, 34.54838)
(231.1177, 597.9569, 617.1784)
(88.04602, 562.7328, 937.9953)
(295.2062, 102.2957, 902.8607)
(304.9209, 922.9617, 535.3670)
(849.1626, 839.4970, 653.9026)
(462.2637, 47.12860, 58.90414)
(282.7547, 728.3338, 374.5599)
(755.3685, 437.0870, 448.8903)
(37.48699, 317.3940, 111.3913)
(851.9280, 591.0676, 578.5992)
(26.41314, 300.5797, 451.3822)
(890.3459, 643.1615, 761.3118)
(822.7709, 719.6200, 384.5397)
(151.8057, 332.4156, 935.9958)
(761.9042, 725.0157, 841.2870)
(924.9808, 680.0631, 144.0274)
(77.32199, 790.5920, 114.2757)
(924.0712, 718.7996, 221.6704)
(749.7103, 738.3699, 563.3204)
(32.18152, 934.5500, 413.4132)
(194.5801, 4.591468, 456.5233)
(564.7670, 378.2551, 414.3392)
(266.0559, 497.6252, 40.79038)
(546.4525, 240.5125, 381.0150)
(257.6948, 577.4753, 477.1062)
(739.8526, 171.1082, 440.0879)
(415.0132, 985.9389, 106.9079)
(664.1087, 285.0254, 48.45788)
(474.4690, 740.9686, 8.722919)
(163.6179, 209.3821, 249.2425)
(679.6297, 550.7415, 615.9680)
(842.4138, 199.1514, 978.3700)
(491.3058, 219.7279, 447.2668)
(224.8036, 291.7129, 338.7673)
(649.9632, 33.94684, 952.1799)
(505.2547, 202.2694, 470.3701)
(675.1740, 402.5478, 291.4437)
(484.1346, 627.4772, 798.3537)
(116.4281, 104.1571, 50.32055)
(449.3375, 347.0683, 925.7134)
(691.0184, 661.5479, 762.8407)
(462.0990, 852.5899, 99.91856)
(665.9069, 465.4723, 571.4815)
(664.5401, 756.2405, 586.5134)
(633.4798, 714.9203, 650.3415)
(562.7297, 183.2135, 450.0730)
(106.6622, 687.0273, 653.3089)
(27.98869, 334.3303, 482.5598)
(642.2617, 865.8479, 471.0483)
(345.8392, 122.4361, 626.2393)
(414.1966, 427.6710, 84.29337)
(566.6403, 730.1532, 165.6408)
(304.9843, 329.5062, 283.6736)
(692.6396, 431.8207, 717.4974)
(553.8498, 823.2733, 990.8593)
(701.6483, 367.6866, 418.9443)
(248.9001, 709.6559, 891.6937)
(734.9412, 63.60827, 246.9242)
(314.1010, 778.0032, 20.22264)
(18.56472, 565.3510, 781.5592)
(148.4099, 33.19803, 836.4189)
(676.1617, 487.2649, 604.1520)
(377.2456, 816.5556, 600.2401)
(782.4881, 267.1526, 298.3298)
(897.9173, 507.2204, 425.5298)
(900.2067, 295.0047, 689.1191)
(108.3575, 84.71986, 279.7578)
(514.6095, 541.2361, 474.3264)
